TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES",SKU
"Mega Blastoise EX 102/108 XY Evolutions | Custom Pokémon Artwork Display Slab","Protect and display your full art Mega Blastoise EX from XY Evolutions with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,5,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic,Acrylic Screwdown Case,Thick Paper,Glossy Paper,Photo Paper",https://i.etsystatic.com/56175595/r/il/9317fa/7801125177/il_fullxfull.7801125177_qoyq.jpg,https://i.etsystatic.com/56175595/r/il/ea2b2e/6822693829/il_fullxfull.6822693829_98ng.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Team Rocket's Mewtwo ex 231/182 Destined Rivals | Custom Pokémon Artwork Display Slab","Protect and display your full art Team Rocket's Mewtwo ex from Destined Rivals with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,3,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector",,https://i.etsystatic.com/56175595/r/il/47d125/7691489509/il_fullxfull.7691489509_40wf.jpg,https://i.etsystatic.com/56175595/r/il/b6f2c8/6774676166/il_fullxfull.6774676166_3won.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Mew 053 Scarlet & Violet Promo | Custom Pokémon Artwork Display Slab","Protect and display your full art Mew promo from Scarlet and Violet with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,4,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector",,https://i.etsystatic.com/56175595/r/il/149ae6/7815117261/il_fullxfull.7815117261_41bq.jpg,https://i.etsystatic.com/56175595/r/il/b6f2c8/6774676166/il_fullxfull.6774676166_3won.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Mew EX RC24 Legendary Treasures | Custom Pokémon Artwork Display Slab","Protect and display your full art Mew EX from Legendary Treasures with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,5,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic,Acrylic Screwdown Case,Thick Paper,Glossy Paper,Photo Paper",https://i.etsystatic.com/56175595/r/il/685d94/6782730209/il_fullxfull.6782730209_r6ee.jpg,https://i.etsystatic.com/56175595/r/il/ea2b2e/6822693829/il_fullxfull.6822693829_98ng.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Reshiram RC22 Legendary Treasures | Custom Pokémon Artwork Display Slab","Protect and display your full art Reshiram from Legendary Treasures with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,5,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic,Acrylic Screwdown Case,Thick Paper,Glossy Paper,Photo Paper",https://i.etsystatic.com/56175595/r/il/b5a4c4/7656533561/il_fullxfull.7656533561_e4an.jpg,https://i.etsystatic.com/56175595/r/il/ea2b2e/6822693829/il_fullxfull.6822693829_98ng.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Genesect ex 169/086 Black Bolt | Custom Pokémon Artwork Display Slab","Protect and display your full art Genesect ex from Black Bolt with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,4,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector",,https://i.etsystatic.com/56175595/r/il/725874/7653202105/il_fullxfull.7653202105_n9uh.jpg,https://i.etsystatic.com/56175595/r/il/b6f2c8/6774676166/il_fullxfull.6774676166_3won.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Mew ex 232/091 Paldean Fates | Custom Pokémon Artwork Display Slab","Protect and display your full art Mew ex from Paldean Fates with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,4,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector",,https://i.etsystatic.com/56175595/r/il/9897d3/7600109438/il_fullxfull.7600109438_mpxr.jpg,https://i.etsystatic.com/56175595/r/il/b6f2c8/6774676166/il_fullxfull.6774676166_3won.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Gardevoir TG05 Silver Tempest | Custom Pokémon Artwork Display Slab","Protect and display your full art Gardevoir from Silver Tempest with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,4,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector",,https://i.etsystatic.com/56175595/r/il/29cdf7/7568788328/il_fullxfull.7568788328_e6tv.jpg,https://i.etsystatic.com/56175595/r/il/b6f2c8/6774676166/il_fullxfull.6774676166_3won.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Gardevoir ex 233/091 Paldean Fates | Custom Pokémon Artwork Display Slab","Protect and display your full art Gardevoir ex from Paldean Fates with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,4,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector",,https://i.etsystatic.com/56175595/r/il/161fea/7568785676/il_fullxfull.7568785676_td1x.jpg,https://i.etsystatic.com/56175595/r/il/b6f2c8/6774676166/il_fullxfull.6774676166_3won.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Cynthia's Garchomp ex 232/182 Destined Rivals | Custom Pokémon Artwork Display Slab","Protect and display your full art Cynthia's Garchomp ex from Destined Rivals with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,4,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector",,https://i.etsystatic.com/56175595/r/il/d0b8b2/7568783562/il_fullxfull.7568783562_s41n.jpg,https://i.etsystatic.com/56175595/r/il/b6f2c8/6774676166/il_fullxfull.6774676166_3won.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Origin Forme Palkia V 167/189 Astral Radiance | Custom Pokémon Artwork Display Slab","Protect and display your full art Origin Form Palkia V from Sword & Shield's Astral Radiance with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,4,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic Screwdown Case,Thick Paper,Glossy Paper,Photo Paper",https://i.etsystatic.com/56175595/r/il/b6940b/7568780510/il_fullxfull.7568780510_5ix2.jpg,https://i.etsystatic.com/56175595/r/il/fd4da5/6822695557/il_fullxfull.6822695557_cfu0.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Reshiram ex 166/086 White Flare | Custom Pokémon Artwork Display Slab","Protect and display your full art Reshiram ex from White Flare with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,4,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector",,https://i.etsystatic.com/56175595/r/il/2ae2bc/7568778734/il_fullxfull.7568778734_fko8.jpg,https://i.etsystatic.com/56175595/r/il/b6f2c8/6774676166/il_fullxfull.6774676166_3won.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Zekrom ex 166/086 Black Bolt | Custom Pokémon Artwork Display Slab","Protect and display your full art Zekrom ex from Black Bolt with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,4,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector",,https://i.etsystatic.com/56175595/r/il/9c3754/7568773648/il_fullxfull.7568773648_1bkj.jpg,https://i.etsystatic.com/56175595/r/il/b6f2c8/6774676166/il_fullxfull.6774676166_3won.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Mega Gardevoir ex 178/132 Mega Evolution | Custom Pokémon Artwork Display Slab","Protect and display your full art Mega Gardevoir ex from Mega Evolution with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,4,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector",,https://i.etsystatic.com/56175595/r/il/5e8863/7568764020/il_fullxfull.7568764020_qf6g.jpg,https://i.etsystatic.com/56175595/r/il/b6f2c8/6774676166/il_fullxfull.6774676166_3won.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Mega Lucario ex 179/132 Mega Evolution | Custom Pokémon Artwork Display Slab","Protect and display your full art Mega Lucario ex from Mega Evolution with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,4,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector",,https://i.etsystatic.com/56175595/r/il/fbf9c9/7568757928/il_fullxfull.7568757928_1zkb.jpg,https://i.etsystatic.com/56175595/r/il/b6f2c8/6774676166/il_fullxfull.6774676166_3won.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Flareon TG01 Brilliant Stars | Custom Pokémon Artwork Display Slab","Protect and display your full art Flareon from Brilliant Stars with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,4,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic Screwdown Case,Thick Paper,Glossy Paper,Photo Paper",https://i.etsystatic.com/56175595/r/il/07d007/6833459013/il_fullxfull.6833459013_2dbn.jpg,https://i.etsystatic.com/56175595/r/il/fd4da5/6822695557/il_fullxfull.6822695557_cfu0.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Meowscarada ex 256/193 Paldea Evolved | Custom Pokémon Artwork Display Slab","Protect and display your full art Meowscarada ex from Paldea Evolved with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,4,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector",,https://i.etsystatic.com/56175595/r/il/c3f4ba/6734788736/il_fullxfull.6734788736_bgvp.jpg,https://i.etsystatic.com/56175595/r/il/b6f2c8/6774676166/il_fullxfull.6774676166_3won.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Radiant Greninja 046/189 Astral Radiance | Custom Pokémon Artwork Display Slab","Protect and display your Radiant Greninja from Sword & Shield's Astral RE with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Notes: Card is not included. For Common cards with any ""Full Art"" option selected, there will be a cutout for the physical card's art.

Thank you for supporting small businesses!",28.74,USD,4,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic Screwdown Case,Thick Paper,Glossy Paper,Photo Paper",https://i.etsystatic.com/56175595/r/il/466ada/6865679779/il_fullxfull.6865679779_aaji.jpg,https://i.etsystatic.com/56175595/r/il/5b5da4/6817692932/il_fullxfull.6817692932_e81v.jpg,https://i.etsystatic.com/56175595/r/il/fd4da5/6822695557/il_fullxfull.6822695557_cfu0.jpg,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only,Full Art + Screwdown,Full Art Print Only",,,,
"Umbreon VMAX 215/203 Evolving Skies | Custom Pokémon Artwork Display Slab","Protect and display your full art Umbreon VMAX from Sword & Shield's Evolving Skies with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,5,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic Screwdown Case,Thick Paper,Glossy Paper,Photo Paper",https://i.etsystatic.com/56175595/r/il/5e1bc5/6844993211/il_fullxfull.6844993211_2jel.jpg,https://i.etsystatic.com/56175595/r/il/fd4da5/6822695557/il_fullxfull.6822695557_cfu0.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Vaporeon TG02/TG30 Brilliant Stars | Custom Pokémon Artwork Display Slab","Protect and display your full art Vaporeon from Brilliant Stars with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,5,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic Screwdown Case,Thick Paper,Glossy Paper,Photo Paper",https://i.etsystatic.com/56175595/r/il/78babe/6785703122/il_fullxfull.6785703122_i9z2.jpg,https://i.etsystatic.com/56175595/r/il/fd4da5/6822695557/il_fullxfull.6822695557_cfu0.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Vaporeon V SWSH181 Sword & Shield Promo | Custom Pokémon Artwork Display Slab","Protect and display your full art Vaporeon V from Sword & Shield's Black Star Promos with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,5,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic Screwdown Case,Thick Paper,Glossy Paper,Photo Paper",https://i.etsystatic.com/56175595/r/il/8cabbe/6785631328/il_fullxfull.6785631328_9qm5.jpg,https://i.etsystatic.com/56175595/r/il/fd4da5/6822695557/il_fullxfull.6822695557_cfu0.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"TheSlabGuy | Replacement Screwdown Case (Screws Included)","Lost, damaged, or scratched your screwdown slab and need another for your card? 

Note: Card is not included.

Thank you for supporting small businesses!",13.74,USD,5,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic Screwdown Case,Thick Paper,Glossy Paper,Photo Paper",https://i.etsystatic.com/56175595/r/il/fbcab7/6836754765/il_fullxfull.6836754765_epvr.jpg,https://i.etsystatic.com/56175595/r/il/fd4da5/6822695557/il_fullxfull.6822695557_cfu0.jpg,,,,,,,,,,,,,,,
"Charizard V SWSH260 Sword & Shield Promo | Custom Pokémon Artwork Display Slab","Protect and display your full art Charizard V from Sword & Shield's Black Star Promos with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,5,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic Screwdown Case,Thick Paper,Glossy Paper,Photo Paper",https://i.etsystatic.com/56175595/r/il/8d4a42/6777127786/il_fullxfull.6777127786_qfis.jpg,https://i.etsystatic.com/56175595/r/il/fd4da5/6822695557/il_fullxfull.6822695557_cfu0.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Darkrai VSTAR GG50 Crown Zenith | Custom Pokémon Artwork Display Slab","Protect and display your Darkrai VSTAR  from the Crown Zenith with this premium extended art slab. Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,5,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic Screwdown Case,Thick and Glossy Professional Paper",https://i.etsystatic.com/56175595/r/il/e466da/6823403169/il_fullxfull.6823403169_ti7r.jpg,https://i.etsystatic.com/56175595/r/il/cd4b4b/6822689949/il_fullxfull.6822689949_4rc5.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Moltres V 177/198 Chilling Reign | Custom Pokémon Artwork Display Slab","Protect and display your full art Moltres V from Chilling Reign with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,5,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic Screwdown Case,Thick Paper,Glossy Paper,Photo Paper",https://i.etsystatic.com/56175595/r/il/f9aedd/6822752013/il_fullxfull.6822752013_839f.jpg,https://i.etsystatic.com/56175595/r/il/fd4da5/6822695557/il_fullxfull.6822695557_cfu0.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Terapagos ex 169/131 Prismatic Evolutions | Custom Pokémon Artwork Display Slab","Protect and display your full art Terapagos ex from Terastal Festival / Prismatic Evolutions with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,5,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic Screwdown Case,Thick Paper,Glossy Paper,Photo Paper",https://i.etsystatic.com/56175595/r/il/efbbeb/6774729348/il_fullxfull.6774729348_kkpc.jpg,https://i.etsystatic.com/56175595/r/il/936f9e/6822697663/il_fullxfull.6822697663_iqc0.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Sylveon ex 212/187 Terastal Festival / Prismatic Evolutions | Custom Pokémon Artwork Display Slab","Protect and display your full art Sylveon ex from Terastal Festival / Prismatic Evolutions with this premium extended art slab! Each slab features a custom-designed and hand-cut art insert, printed on professional durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,5,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic Screwdown Case,Thick Paper,Glossy Paper,Photo Paper,Acrylic",https://i.etsystatic.com/56175595/r/il/d26497/6749421933/il_fullxfull.6749421933_2jyb.jpg,https://i.etsystatic.com/56175595/r/il/86291a/6822696807/il_fullxfull.6822696807_1ipb.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Espeon ex 155/131 Prismatic Evolutions | Custom Pokémon Artwork Display Slab","Protect and display your beautiful full art Espeon ex from Terastal Festival / Prismatic Evolutions with this premium extended art slab. Each slab features a custom-designed art insert, printed on durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,5,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic Screwdown Case,Acrylic,Thick Paper,Glossy Paper,Photo Paper",https://i.etsystatic.com/56175595/r/il/1dac60/6799799891/il_fullxfull.6799799891_h2hl.jpg,https://i.etsystatic.com/56175595/r/il/7a2adc/6774133898/il_fullxfull.6774133898_ivsp.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Flareon ex 146/131 Prismatic Evolutions | Custom Pokémon Artwork Display Slab","Protect and display your beautiful full art Flareon ex from Terastal Festival / Prismatic Evolutions with this premium extended art slab. Each slab features a custom-designed art insert, printed on durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,5,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic Screwdown Case,Acrylic,Thick Paper,Glossy Paper,Photo Paper",https://i.etsystatic.com/56175595/r/il/6297db/6799673305/il_fullxfull.6799673305_25qg.jpg,https://i.etsystatic.com/56175595/r/il/16941b/6774136948/il_fullxfull.6774136948_5cwh.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
"Leafeon ex 144/131 Prismatic Evolutions | Custom Pokémon Artwork Display Slab","Protect and display your beautiful full art Leafeon ex from Terastal Festival / Prismatic Evolutions with this premium extended art slab. Each slab features a custom-designed art insert, printed on durable, glossy paper. Perfect for showcasing your favorite card while preserving its value!

Note: Card is not included.

Thank you for supporting small businesses!",28.74,USD,5,"Pokémon,Pokemon,Collectibles,Custom_Card_Display,Pokemon_Card_Art,Trading_Card_Frame,Pokémon_Art_Slab,Slab,Custom_Art,Extended_Art_Slab,Extended_Pokemon_Art,Screwdown_Slab,Card_Protector","Acrylic Screwdown Case,Acrylic,Thick Paper,Glossy Paper,Photo Paper",https://i.etsystatic.com/56175595/r/il/bdebf2/6799671843/il_fullxfull.6799671843_h7g0.jpg,https://i.etsystatic.com/56175595/r/il/5455fe/6822689361/il_fullxfull.6822689361_p5ol.jpg,,,,,,,,,"Custom Property",Style,"Art + Screwdown Case,Art Print Only",,,,
